game_id	text	risk_level	riskType	description
147	前边有个Q	REJECT	300	广告：广告：广告
147	是大写的q	REJECT	300	广告：广告：广告
147	一节的戒子你要不。我有几个送你？？？杆，我给你挂上147258	REJECT	300	广告内容
147	？？？杆，我给你挂上1-4-7-2-5-8*	REJECT	300	广告内容
147	一节的戒子你要不。我有几个送你？？？杆，我给你挂上l47258	REJECT	300	广告内容
147	一节的戒子你要不。我有几个送你？？？杆，我给你挂上一四七二五八	REJECT	300	广告内容
147	多少秘密密码多少数字打不了一四五六七八	REJECT	300	广告内容
147	充到v8后面帮策划葑号那游戏比这还烧钱充了几W心疼	REJECT	300	广告：广告：广告
147	不过到二十五万才加40还差20个才到300二十五万钻石对身上还有150真充	REJECT	300	广告：广告：广告
147	不过到二十五万才加40还差20个才到300二十五万钻石对一百五十真充	REJECT	300	广告：广告：广告
147	你那jing灵神殿任务全部做完了？我之前有充	REJECT	300	广告：广告：广告
147	易明天也来得及，兄弟你先帮我领一下京灵神殿的可以吗你看看三十三万钻石我充够了吗	REJECT	300	广告：广告：广告
147	（b）	REJECT	300	广告：广告：广告
147	江南这啥瓜打五十多级的被我抓住了嗯很正常不要看别人，看自己银行卡	REJECT	300	广告：广告：广告
147	在纯爷们射手都是女装起个女的名字	REJECT	300	广告：广告：广告
147	sxl零零零九三三个零看见了三四天	REJECT	300	广告内容
147	是的sxl零零零九三三个零看见了三	REJECT	300	广告内容
147	１５８７９０７２５１０先送俩k的要不要游戏福利号？	REJECT	300	广告内容
147	900多万要不然给你点就抽那个天使了400w	REJECT	300	广告：广告：广告
147	n年后	REJECT	300	广告：广告：广告
147	З折輑???	REJECT	300	包含联系方式
147	?折桾???	REJECT	300	包含联系方式
147	З折莙???	REJECT	300	包含联系方式
147	我没小号都是有充值活动我才冲送百万千万钻石	REJECT	300	广告：广告：广告
147	l折莙??Ol	REJECT	300	包含联系方式
147	送冲莙??Ol	REJECT	300	包含联系方式
147	折莙??Ol	REJECT	300	包含联系方式
147	送冲捃??Ol	REJECT	300	包含联系方式
147	送铳莙??Ol	REJECT	300	包含联系方式
147	颂冲莙??Ol	REJECT	300	包含联系方式
147	?折捃???	REJECT	300	包含联系方式
147	З折桾???	REJECT	300	包含联系方式
147	My·打S猪	REJECT	300	广告内容
147	【天使1728服】此号m	REJECT	300	广告内容
147	曲径通幽处	REJECT	300	广告内容
147	【天使30服】曲径通幽处	REJECT	300	广告内容
147	З折捃???	REJECT	300	包含联系方式
147	З折捃???	REJECT	300	包含联系方式
147	З折桾???	REJECT	300	包含联系方式
147	?折????	REJECT	300	包含联系方式
147	З折捃???	REJECT	300	包含联系方式
147	?折捃???	REJECT	300	包含联系方式
147	捃?????	REJECT	300	包含联系方式
147	?折捃???	REJECT	300	包含联系方式
147	?折輑???	REJECT	300	包含联系方式
147	З折捃???	REJECT	300	包含联系方式
147	З折捃???	REJECT	300	包含联系方式
147	З折桾???	REJECT	300	包含联系方式
147	?折輑???	REJECT	300	包含联系方式
147	?折????	REJECT	300	包含联系方式
147	З折輑???	REJECT	300	包含联系方式
147	З折捃???	REJECT	300	包含联系方式
147	?折捃???	REJECT	300	包含联系方式
147	З折捃???	REJECT	300	包含联系方式
147	?折捃???	REJECT	300	包含联系方式
147	З折捃???	REJECT	300	包含联系方式
147	З浙捃???	REJECT	300	包含联系方式
147	З折捃???	REJECT	300	包含联系方式
147	?折莙???	REJECT	300	包含联系方式
147	中流砥柱	REJECT	300	广告内容
147	阀我我加你分享你你加我也行，ｘｆｔ９２６９	REJECT	300	广告内容
147	【荣耀908服】奥巴牛薇儿	REJECT	300	包含联系方式
147	З折莙???	REJECT	300	包含联系方式
147	З折桾???	REJECT	300	包含联系方式
147	З折輑???	REJECT	300	包含联系方式
147	З折桾???	REJECT	300	包含联系方式
147	З折鵘???	REJECT	300	包含联系方式
147	З折桾???	REJECT	300	包含联系方式
147	?折桾???	REJECT	300	包含联系方式
147	折扣三折左右淘bao搜店铺子木手游折扣	REJECT	300	广告：广告：广告
147	能交易的除了神戒不也没啥东西了吗.....神戒等出个钻石活动我充了再要	REJECT	300	广告：广告：广告
147	拉你进战盟群加你q了已经	REJECT	300	广告：广告：广告
147	新手，老手在新手，老手在新手，老手	REJECT	300	广告内容
147	多了八万多钻石的充值	REJECT	300	广告：广告：广告
147	等会我还是打最后两个世界神域波斯大佬不打神域波斯？这号多弄神魂碎片	REJECT	300	广告：广告：广告
147	咱们服还是要靠苍穹和叁哥啊	REJECT	300	广告：广告：广告
147	我不想洗，这样够了还要打架呢没意思这游戏，真坑	REJECT	300	广告：广告：广告
147	浏览器打开kknyy.c0m，玩千款+同款魄解版搜天使纪元，进蝣宋瞒?，迁元茺职咔，无限砖石，无限连抽	REJECT	300	广告：广告：广告
147	我们打其他BOSS来魔龙来魔龙打架打死这个蛇精病	REJECT	300	广告：广告：广告
147	我去继续玩这个游戏都贵12了一笑找的不用充钱兑换码就能领很多钻石	REJECT	300	广告：广告：广告
147	一样的游戏就是兑换码就可以换好多的钻石	REJECT	300	广告：广告：广告
147	你要想体验就加444145428扣扣我推荐给你不玩就算	REJECT	300	广告：广告：广告
147	最无敌的jing灵还打吗，刚回来拉我你还有多少钻石	REJECT	300	广告：广告：广告
147	最无敌的jing灵还打吗，刚回来拉我钻石	REJECT	300	广告：广告：广告
147	然后大号卖转职道具，一万一个，小号去买，每天可以拿两万多钻石	REJECT	300	广告：广告：广告
147	在不在啊在不在啊在不在啊在不在啊在不在啊	REJECT	300	广告内容
147	你还有多少zuan石我还有159100多	REJECT	300	广告内容
147	在不在啊在不在啊在么在么在么在么在不在啊	REJECT	300	广告内容
147	打呀，站着怎麼不打好装备给你去交易看，密碼147258	REJECT	300	广告内容
147	打呀，站着怎麼不打好装备给你密码，147258	REJECT	300	广告内容
147	各买到贰千了	REJECT	300	广告：广告：广告
147	在不在在不在在不在在不在在不在在不在	REJECT	300	广告内容
147	在不在在不在在不在在不在在不在有在吗？	REJECT	300	广告内容
147	哦446421187四四路四尔幺幺扒柒	REJECT	300	广告：广告：广告
147	壹佰伍	REJECT	300	广告：广告：广告
147	咋说哥们，人多热闹来吗在？你加我还是我加你	REJECT	300	广告内容
147	"B,"	REJECT	300	广告：广告：广告
147	我qq加人频繁了你加我一五五七四九六五二零会的蒙多	REJECT	300	广告内容
147	一五五七四九六五二零会的askghsa	REJECT	300	广告内容
147	一五五七四九六五二零会的昂看上公开，ndsalkgj	REJECT	300	广告内容
147	你加我一五五七四九六五二零会的dsjha	REJECT	300	广告内容
147	一五五七四九六五二零会的sdakjgdlksjgla	REJECT	300	广告内容
147	我qq加人频繁了你加我一五五七四九六五二零会的打、	REJECT	300	广告内容
147	一五五七四九六五二零会的dalkjgasd	REJECT	300	广告内容
147	.b	REJECT	300	广告：广告：广告
147	b，	REJECT	300	广告：广告：广告
147	我qq加人频繁了你加我一五五七四九六五二零会的小猪	REJECT	300	广告内容
147	一五五七四九六五二零会的skdhfsdjkf	REJECT	300	广告内容
147	你加我一五五七四九六五二零会的sjg	REJECT	300	广告内容
147	会的sdkhfkldasjfgkldjsa	REJECT	300	广告内容
147	一五五七四九六五二零会的sdafdsfa	REJECT	300	广告内容
147	一五五七四九六五二零会的dsafdsafdasfdas	REJECT	300	广告内容
147	一五五七四九六五二零会的dsgjdskljg	REJECT	300	广告内容
147	一五五七四九六五二零会的24562413	REJECT	300	广告内容
147	我qq加人频繁了你加我一五五七四九六五二零会的sk	REJECT	300	广告内容
147	一五五七四九六五二零会的哥我加你个v或q吧	REJECT	300	广告内容
147	w	REJECT	300	广告：广告：广告
147	一五五七四九六五二零会的哥你是刚玩这个游戏吗	REJECT	300	广告内容
147	会的哥我加你个v，在v里给你详细介绍一下	REJECT	300	广告内容
147	一五五七四九六五二零会的哥我加你个v或q吧小猪	REJECT	300	广告内容
147	（B）	REJECT	300	广告：广告：广告
147	D{130}	REJECT	300	广告：广告：广告
147	你加我一五五七四九六五二零会的哈喽在吗	REJECT	300	广告内容
147	g好的	REJECT	300	广告：广告：广告
147	B.水	REJECT	300	广告：广告：广告
147	你加我一五五七四九六五二零会的加了吗	REJECT	300	广告内容
147	在吗？在吗？在吗？在吗？在吗？在吗？	REJECT	300	广告内容
147	我们n开箱子拿材料	REJECT	300	广告：广告：广告
147	砖石头{110}那个骑士最多要买专职卡啊	REJECT	300	广告：广告：广告
147	组个队伍一起刷	REJECT	300	广告：广告：广告
147	那你战斗力这么高，我送的钻石都用完了。。	REJECT	300	广告：广告：广告
147	咋说，你加我还是我加你在不在？？？在在在不在？？	REJECT	300	广告内容
147	s	REJECT	300	广告：广告：广告
147	刚刚我弄了个东西，加了200多w战力	REJECT	300	广告：广告：广告
147	普通数字屏蔽了看不见+我也行ＸＺＱ２００４０３２２	REJECT	300	广告内容
147	y这打架	REJECT	300	广告：广告：广告
147	30m	REJECT	300	广告：广告：广告
147	38三数字三TSJY182一8二	REJECT	300	广告内容
147	38三数字三TSJY182yi八二	REJECT	300	广告内容
147	三三还有我现在给你发的邀请码都是带充值卡的	REJECT	300	广告：广告：广告
147	在么？在么？在么？在么？在么？在么？	REJECT	300	广告内容
147	在么？在么？在么？在么？在么？在不在	REJECT	300	广告内容
147	会玩，有给３千直充，后续每天送１千，来么你加我也行①⑦③②⑥⑥③⑨③⑦③	REJECT	300	广告内容
147	花钱，买的。三千八八八砖石。买的转职卡。	REJECT	300	广告：广告：广告
147	搜不到你+我①⑦③②⑥⑥③⑨③⑦③	REJECT	300	广告内容
147	戏人多才有意思，反正３000和后续１000免费的，玩玩也不亏八三七八伍散丝丝散	REJECT	300	广告内容
147	玩油戏人多才有意思，反正３000和后续１000免费的，玩玩也不亏伍	REJECT	300	广告：广告：广告
147	要是我，先肯定不守，让他打下来他不懂战术看能持久不肯定10W	REJECT	300	广告：广告：广告
147	你看下幻彩装备6介u有没有打造王者套的	REJECT	300	广告：广告：广告
147	依起换由戏建帮会玩，有给三千充直，后续每天还一千，依起么	REJECT	300	广告内容
147	说起来方便c一八二二五零五三九三五我的威信号好	REJECT	300	广告内容
147	c一八二二五零五三九三五我的威信号好的	REJECT	300	广告内容
147	圣刃钻石搞不定，只能存真充卡或者砸钱	REJECT	300	广告：广告：广告
147	数字前面在加个拼音李②③⑦⑧⑦③⑥⑧④⑤	REJECT	300	广告内容
147	我最后发一遍②③⑦⑧⑦③⑥⑧④⑤最前面加个li	REJECT	300	广告内容
147	我最后发一遍②③⑦⑧⑦③⑥⑧④⑤最前面加个	REJECT	300	广告内容
147	我最后发一遍②③⑦⑧⑦③⑥⑧④⑤前面加个	REJECT	300	广告内容
147	我最后发一遍②③⑦⑧⑦③⑥⑧④⑤前面，加个	REJECT	300	广告内容
147	c一八二二五零五三九三五我的威信号加威信	REJECT	300	广告内容
147	在不在不在不在不在不在不在不在不	REJECT	300	广告内容
147	在不在不在不在不在不在不在不在	REJECT	300	广告内容
147	真要买的话明天上午十点抢卷对什么！没有	REJECT	300	广告内容
147	真要买的话明天上午十点抢卷对什么！木有	REJECT	300	广告内容
147	真要买的话明天上午十点抢卷对什么！没注意	REJECT	300	广告内容
147	真要买的话明天上午十点抢卷对什么！为什么打不出来	REJECT	300	广告内容
147	zhouqing520920	REJECT	300	广告内容
147	520920	REJECT	300	广告内容
147	哈喽我在那个游戏冲了一w多排行一千二百多名	REJECT	300	广告：广告：广告
147	对什么！手机号搜①⑧②⑦④⑦⑦⑦⑥④③	REJECT	300	可疑文本
147	五二零九二零	REJECT	300	广告内容
147	真要买的话明天上午十点抢卷对什么！发了吗？	REJECT	300	广告内容
147	二千五W	REJECT	300	广告：广告：广告
147	147147	REJECT	300	广告内容
147	一四七一四七	REJECT	300	广告内容
147	我有不会的问问你呗教教我这个钻石送得节奏是快充钱就完事	REJECT	300	广告：广告：广告
147	花钱在买转职卡吗	REJECT	300	广告：广告：广告
147	在不在啊在不在啊在么在么在不在啊在不在啊	REJECT	300	广告内容
147	你是新玩还是老手你是新玩还是老手你是新玩还是老手	REJECT	300	广告内容
147	大家有空的可以加下，wang二五006699	REJECT	300	广告内容
147	可以嗷嗷为啥坐骑十来阶不能用钻石升级了呢	REJECT	300	广告：广告：广告
147	矜持，我拉了个群，有空可以加下，，，wang二五零零6699	REJECT	300	广告内容
147	矜持，我拉了个群，有空可以加下，，，wang二五零零六六久久	REJECT	300	广告内容
147	钻石够用，就是活动充值用，是一百一百的，还是一个一千的	REJECT	300	广告：广告：广告
147	以后交给我，我来s他	REJECT	300	广告：广告：广告
360	兄弟看军团公告或留言板加军团的交流群有攻略和礼包，不加的统一当死人清理了哈	REJECT	300	广告内容
360	我明天要打针	REJECT	300	广告：广告：广告
360	阿洛，我1区1009亿了*8.png	REJECT	300	广告内容
360	给我上个几百个诺贝尔奖就好	REJECT	300	广告：广告：广告
360	给我几百个诺贝尔奖就好。	REJECT	300	广告：广告：广告
360	我的邀请码：DUSFIE	REJECT	300	广告：广告：广告
360	大哥要不要考虑捐眼角膜，哪里30了	REJECT	300	广告：广告：广告
360	DZM42M参加活动，输入邀请码，拿大奖！*2.png	REJECT	300	广告：广告：广告
360	DZM42M限时挑战里参加活动，输入邀请码，好礼相赠！	REJECT	300	广告：广告：广告
360	我的邀请码：PTT0SW	REJECT	300	广告：广告：广告
360	限时挑战里输入邀请码：DZM42M	REJECT	300	广告：广告：广告
360	我名字的邀请码是战区霸主瓜分豪礼的车队邀请码	REJECT	300	广告：广告：广告
360	看我名字的邀请码	REJECT	300	广告：广告：广告
360	看我名字，福利车队，进车队瓜分豪礼，霸主大佬车队	REJECT	300	广告：广告：广告
360	想学咋玩我教你，加我企鹅或wx，953829001	REJECT	300	广告：广告：广告
